Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
446,1.063317,-0.79595,1.268759,0.64697,-1.42089,0.438476,-1.10465,0.370817,-0.49243,0.848072,1.015805,0.331885,-0.84956,0.083997,0.081861,-1.30122,0.009884,1.505689,-1.31917,-0.52012,-0.27212,-0.35699,0.093599,0.157001,0.082895,-0.39938,0.087402,0.039421,64,0
448,-0.2425,0.89117,1.164787,1.025392,0.729123,0.663501,0.76056,-0.00453,0.03737,0.128624,-1.56709,-0.6876,-0.79431,-0.09588,0.407226,-0.97232,0.205305,-0.28184,1.111565,0.189785,-0.16134,0.047255,-0.3027,-0.93132,-0.00861,-0.18711,0.259246,-0.03064,11.99,0
449,-0.85653,0.58329,1.389014,-0.3447,0.267594,-0.95138,0.523117,-0.04923,-0.07694,-0.40576,-0.16119,-0.2253,-0.91219,0.300952,0.654659,0.107401,-0.28129,-0.88923,-1.18494,-0.33085,-0.05691,-0.30994,0.16701,0.359246,-0.96965,-0.18579,-0.1369,0.233672,10.2,0
450,1.216891,-0.73567,0.236358,-0.57981,-1.1786,-0.93051,-0.38602,-0.12092,-1.08176,0.861884,1.226287,0.108625,-0.70968,0.555629,0.237259,-1.14289,-0.13868,1.42447,-0.56154,-0.39238,-0.29151,-0.58682,0.00928,0.557,0.163173,1.005774,-0.08785,0.006504,75.65,0
452,-0.69368,-0.16627,2.036281,-2.22771,-0.18609,0.885566,-0.11384,0.165882,-0.88937,0.278742,0.256235,-1.26865,-0.84693,-0.47154,0.335877,1.845123,-0.6094,-0.23178,0.115881,0.084119,0.37648,1.048357,-0.54497,-1.14377,0.419313,-0.08465,-0.21291,-0.20041,49.98,0
453,1.072205,-0.25348,0.802397,0.379596,-0.93634,-0.76037,-0.21466,-0.132,0.39046,-0.22889,-0.18638,0.521914,0.715925,-0.04046,1.325214,0.534587,-0.52441,-0.22707,-0.22279,0.137672,-0.03678,-0.27099,0.018831,0.43893,0.099048,0.435283,-0.03698,0.038835,92.91,0
454,-3.13389,2.887394,2.17869,-1.57653,1.43451,-0.68731,3.816056,-3.41692,5.459274,8.821756,1.558049,-1.1386,0.010143,-4.64431,1.58456,-1.56451,-2.27604,-1.14768,-0.46441,3.585628,-1.65961,-0.49852,-0.47667,0.302196,0.299993,-0.35915,-0.95882,-2.73562,9.65,0
455,1.179162,0.205327,0.704971,0.697812,-0.56614,-0.83094,-0.01382,-0.09315,0.026189,-0.10655,0.457638,0.555107,0.060747,0.327746,1.260356,-0.13833,0.057051,-1.14765,-0.67713,-0.15095,-0.19631,-0.54361,0.233359,0.597346,0.068706,0.091725,-0.01283,0.020738,1.98,0
457,-0.46979,-0.00972,1.759079,-0.08651,-0.50894,0.757607,0.256744,0.208422,0.414208,-0.85116,-1.04164,0.629804,1.024227,-0.7747,-0.01169,-0.64947,0.400605,-0.71316,1.084289,0.367977,-0.03037,0.050121,0.248683,-0.37336,-0.72571,0.992874,0.106658,0.160211,121.48,0
457,-0.94297,1.812575,2.112754,2.211791,-0.06756,-0.61448,0.775533,-0.0783,-1.27669,0.939466,0.083359,0.227234,0.785361,-0.04008,0.634051,0.157939,-0.2409,-0.52226,-0.32944,0.29591,-0.18181,-0.44111,0.004498,0.881532,-0.16952,-0.21331,0.313371,0.246707,2.72,0
458,1.217092,-0.18535,-0.343,0.087359,1.584356,3.849897,-1.11215,1.037268,0.356592,0.056661,-0.22247,0.044352,0.195018,0.074011,1.587308,1.008703,-1.21491,0.796283,-0.34438,0.024228,0.070683,0.083822,-0.05526,0.995398,0.502062,-0.33205,0.065468,0.035406,13,0
459,1.294157,1.132084,-2.14861,1.230031,1.447894,-0.76768,0.575635,-0.09448,-0.45462,-1.34922,1.145807,-0.79674,-1.05017,-3.05024,0.584743,1.671186,2.032408,2.394429,-0.03891,-0.04619,-0.25746,-0.72644,-0.37483,-1.35899,0.968892,-0.22558,0.027084,0.071322,2.99,0
459,-0.52822,0.981232,1.652988,-0.15072,0.137048,-0.20398,0.58337,0.165246,-0.7817,-0.21115,1.824772,1.171574,0.607026,0.237986,0.306872,0.009962,-0.33237,-0.45819,-0.13763,0.127768,-0.12357,-0.27273,0.023887,0.223936,-0.29778,0.0683,0.281018,0.111557,6.99,0
460,-2.26466,-0.70719,1.080243,-4.65755,-0.15718,-0.34541,0.595042,-0.3867,2.211141,0.788946,1.596413,0.69561,-0.87154,-1.01087,0.152614,-2.73704,-0.35597,0.886086,-1.6777,-0.16466,-0.63203,0.222079,-0.18941,-0.3326,0.050197,-1.16887,-0.20879,-0.48675,50.78,0
460,-0.73572,1.280291,1.113868,1.090774,0.565825,0.615339,0.572713,0.203275,-0.61385,-0.30376,-1.15157,0.73003,1.556614,-0.238,0.151024,-1.01378,0.321403,-0.58664,1.096323,0.076541,-0.04385,0.188161,-0.3453,-0.70861,0.270183,-0.18281,-0.26099,-0.18537,13.49,0
460,-2.40026,-1.38375,1.610151,-2.45265,-0.59239,-0.04159,-0.55425,0.090479,-1.85286,1.689143,1.006714,-0.58598,0.456055,-0.72673,0.023941,0.067992,-0.03186,0.496253,-0.80427,-0.69354,-0.22348,0.484416,0.318866,-0.32623,0.587978,-0.12695,0.12383,0.485189,79,0
460,1.314054,0.433171,-0.57756,0.715883,0.683583,-0.19472,0.44221,-0.14778,-0.49503,0.208418,0.333679,0.647474,0.356898,0.642854,0.040679,0.308791,-1.00151,0.476712,0.474566,-0.0883,-0.0186,-0.01691,-0.30604,-0.81019,0.986072,-0.24242,-0.01194,-0.01033,2.85,0
462,-1.11378,0.117378,2.09036,0.47334,0.489379,-0.99379,0.03814,0.145453,-0.85129,-0.19276,1.409529,0.245436,-0.81198,0.628821,0.685018,0.08797,-0.22294,0.297348,0.996708,0.262599,-0.075,-0.58869,0.044266,0.505593,-0.01221,0.200641,-0.0123,0.079744,13.99,0
463,-0.38673,0.172565,0.732583,-1.43466,0.033065,-1.04366,0.720715,-0.15076,0.422942,-1.22509,-0.09025,-0.09656,-0.81923,0.671446,2.131868,-1.48863,0.658885,-0.34863,1.582601,0.175251,0.143196,0.402446,-0.02088,0.121543,-0.19431,0.114302,0.114048,0.135687,55,0
463,1.298898,-1.05067,-0.30159,-2.69814,-1.08162,-0.98331,-0.36593,-0.09913,0.618335,-0.60533,1.459086,1.006454,-0.96743,0.627582,0.55891,-3.13927,0.712543,1.216328,0.4545,-0.55149,-0.27086,-0.12387,-0.11317,0.224146,0.729243,-0.65822,0.07313,0.00689,37.57,0
463,-0.6346,0.866354,1.123836,-0.30404,1.17391,0.257118,0.754325,0.171735,-0.82598,-0.53106,0.549389,0.598609,0.313814,0.354548,-0.15678,0.328551,-0.98393,0.235906,-0.63073,-0.10524,0.160463,0.422873,-0.35372,-0.84719,0.206896,-0.43611,0.110134,0.102261,1,0
464,1.157235,0.138019,0.384987,1.4036,-0.22251,-0.19794,0.018264,0.029727,0.412466,-0.10271,-0.67382,0.101238,-0.93623,0.226936,-0.0051,-0.68487,0.309748,-0.87861,-0.36342,-0.23454,-0.1089,-0.12428,-0.05545,0.07299,0.634638,-0.31049,0.033931,0.014937,11.99,0
464,-0.83947,1.349968,0.478163,0.507629,0.539551,0.430461,0.237864,0.589883,-0.89651,-0.01214,0.550148,0.734396,0.528699,0.681579,0.563012,-0.08206,-0.34415,0.417524,0.665014,0.019276,0.186384,0.58383,-0.1372,-0.83619,-0.13852,-0.25928,0.18176,0.130868,1.48,0
465,1.263769,-0.19775,0.326901,0.274104,-0.47646,-0.11724,-0.33477,0.004088,-1.41438,0.931605,1.387893,0.951116,0.721499,0.355295,0.259614,-1.57672,-0.17281,1.172854,-1.20505,-0.53057,-0.24724,-0.1772,-0.00973,-0.01103,0.49112,-0.3159,0.055419,0.013076,7.69,0
466,-1.06456,0.432452,0.128327,-2.01974,0.014434,-0.48755,0.293956,0.087702,-0.47357,1.350467,0.014346,-0.92027,-1.21144,-0.20315,-1.44006,1.137245,-0.22476,-0.69531,0.713191,0.398423,0.112732,0.667153,-0.093,-0.53306,0.003726,-0.27182,0.689156,0.480554,20,0
471,1.377497,-0.66256,-0.13015,-0.56268,-0.8329,-0.91075,-0.32704,-0.20171,-0.52305,0.606911,-1.05468,-1.36077,-1.3425,0.068812,-0.04577,0.700457,0.573051,-1.36516,0.94765,0.04262,0.133023,0.287921,-0.22432,0.052896,0.775265,-0.04244,-0.02611,0.003801,48,0
472,-1.10092,1.029588,1.348333,-1.36208,-0.34346,-0.67166,0.291222,0.379994,0.338839,-0.43842,-0.51177,-0.54706,-1.24595,0.263624,0.901413,0.382383,-0.26749,-0.64973,-1.06711,0.002147,-0.11039,-0.18043,-0.0072,0.068877,-0.41054,0.731643,0.084051,-0.05724,0.92,0
472,1.017055,-0.18505,1.181666,1.07349,-0.55059,0.971827,-0.80645,0.484792,0.517268,-0.06012,1.44699,1.198013,-0.07089,0.006577,0.432215,-0.14987,-0.09084,-0.19528,-0.87004,-0.16429,0.239287,0.875848,-0.05346,-0.26992,0.328907,-0.21733,0.096208,0.020796,17.57,0
472,-3.04354,-3.15731,1.088463,2.288644,1.359805,-1.06482,0.325574,-0.06779,-0.27095,-0.83859,-0.41458,-0.50314,0.676502,-1.69203,2.000635,0.66678,0.599717,1.725321,0.283345,2.102339,0.661696,0.435477,1.375966,-0.2938,0.279798,-0.14536,-0.25277,0.035764,529,1
472,1.040781,0.109569,0.357987,1.118998,-0.10537,-0.05684,0.055026,0.045165,-0.35057,0.151602,1.576598,1.181847,0.390602,0.476672,0.445941,0.039947,-0.46918,-0.0665,-0.56402,-0.02091,0.188378,0.487631,-0.14708,0.036691,0.565457,-0.27549,0.023386,0.019021,59.88,0
476,-0.86755,-0.41863,2.294927,0.21987,-0.08582,-0.8392,-0.72495,0.221812,0.423738,-0.43188,-0.86764,-0.48614,-0.79946,-0.16908,0.963012,0.013252,0.072862,0.287712,0.788588,0.226694,0.231306,0.54747,-0.00161,0.461131,-0.50483,1.146692,0.061651,0.146244,1,0
477,-0.34724,1.140218,1.289066,0.06107,0.032514,-0.96093,0.756415,-0.09127,-0.43973,-0.52581,-0.16851,0.064781,0.397228,-0.48444,0.863951,0.372368,-0.00979,-0.16877,-0.09269,0.144061,-0.25764,-0.66749,-0.00506,0.335569,-0.1482,0.071064,0.24546,0.099186,9.51,0
478,-0.39436,0.962489,1.164111,-0.11003,0.221216,-0.52632,0.50504,0.147743,-0.49946,-0.3115,1.049041,0.055269,-0.75475,-0.0818,0.312034,0.712748,-0.31204,0.568456,0.328515,0.091281,-0.24007,-0.7094,-0.05134,-0.07124,-0.17398,0.077661,0.234553,0.083875,1.79,0
478,-0.59724,0.897114,0.765018,-1.00893,0.491639,-0.05914,0.595702,0.110417,-0.06827,-0.09711,-0.04115,-0.21698,-0.83057,0.2734,-0.23662,1.045837,-1.34976,0.673212,-0.20907,-0.07829,-0.03938,-0.20806,-0.22244,-0.84257,-0.00383,0.250814,-0.04512,0.061893,10,0
478,-0.98748,1.118177,0.666258,-0.58388,-0.64963,0.815711,-1.04573,-3.79278,0.336438,-0.2729,1.132298,0.881784,-1.2675,0.596373,-0.56811,0.128521,0.066178,-0.52288,-0.58088,-1.10025,3.614029,-1.84057,0.144464,-0.02596,0.660623,0.432567,0.298827,0.189823,79,0
479,-2.44135,1.688816,0.639922,-0.77674,-0.30588,0.491954,-1.35483,-3.21016,0.086986,-0.34753,0.856169,0.887825,-1.2129,0.761377,-0.73947,0.112565,0.276851,-0.3336,-0.35922,-1.09726,3.700293,-1.57504,0.365758,-0.04146,-0.26809,0.343263,0.453533,0.032874,1,0
480,1.039079,1.158034,-1.55517,1.50027,1.556148,0.036028,0.499065,0.148227,-0.60304,-1.76448,2.20282,0.409272,0.497219,-3.39121,2.052265,-0.36177,3.986289,-0.81184,-2.51696,-0.13522,-0.06067,0.113742,-0.04955,-0.94015,0.525324,-0.18841,0.116878,0.087125,0.75,0
480,-1.44882,-1.27209,0.080647,-0.12203,-1.71197,0.611858,3.310782,-0.37244,-0.71621,-1.40287,-0.20604,0.570597,1.196627,-0.09587,0.09964,-0.6228,0.239793,-0.90496,-0.03876,1.612857,0.456931,0.223931,1.501474,0.121536,0.375166,1.084083,-0.30085,0.050742,732,0
481,-2.75212,-3.23217,0.873036,0.108217,-2.45128,0.486159,3.152907,-1.01309,1.128326,-0.93978,-0.49074,0.096216,-0.04346,-1.14029,-0.72896,0.199869,-0.39912,-0.60304,-0.27448,-0.10213,-0.29979,-0.00377,0.545794,0.853981,-0.94365,0.607826,0.335131,-0.56172,1015.61,0
481,1.215468,-0.07134,1.048697,0.724719,-0.69453,0.041879,-0.52892,0.019939,0.735112,-0.28562,-0.95148,1.07895,1.672256,-0.74384,0.071255,0.247985,-0.45725,-0.24808,0.150889,0.020419,-0.10792,-0.045,-0.05546,-0.06225,0.37713,0.344304,0.025717,0.025628,11.5,0
483,1.039674,-0.3293,1.073431,1.54748,-0.59551,1.09097,-0.70376,0.51173,1.176992,-0.22027,0.11315,0.986915,-1.37533,-0.34784,-2.26005,-0.80228,0.46646,-0.61635,0.591883,-0.23606,-0.39177,-0.76153,0.035646,-0.32986,0.39921,-0.50426,0.07807,0.014683,20.74,0
483,-0.79272,0.946688,2.245149,1.167398,-0.6254,-0.44998,0.157625,0.015379,0.269781,-0.0213,-0.37557,0.478018,0.287826,-0.47354,0.127464,-0.68059,0.223911,0.014717,0.365767,0.114467,0.223032,0.926665,-0.1703,0.972432,-0.1153,-0.2299,0.15661,0.25231,4.42,0
484,-1.12324,-0.60173,1.866232,0.373544,-0.16515,1.602099,-0.22091,0.618353,-1.17235,0.315664,0.31839,0.479869,0.786431,-0.28977,1.475877,-3.2056,1.478728,-0.37698,-2.02865,0.084833,0.090582,0.804918,0.432421,-0.65849,-0.38567,-0.06816,0.459111,0.222762,158,0
484,1.09337,0.108995,0.100227,0.913194,0.084986,0.030469,0.087877,0.064277,-0.25651,0.120404,1.225781,0.830764,-0.08857,0.614135,0.50595,0.056696,-0.51362,0.016764,-0.33015,-0.0643,0.112292,0.265242,-0.16202,-0.29475,0.610165,-0.30051,0.017064,0.011275,49.9,0
484,-0.92809,0.398194,1.741131,0.182673,0.966387,-0.901,0.879016,-0.15659,-0.14212,-0.57478,-0.47818,-0.42685,-1.49343,0.187921,-0.28236,-0.64815,-0.01945,-0.78217,-1.195,-0.11828,0.066353,0.281378,-0.25797,0.385384,0.391117,-0.45385,-0.10445,-0.12577,1,0
484,1.060623,0.0775,-0.04934,0.546163,0.004831,-0.73232,0.547012,-0.275,-0.37424,-0.17617,0.210358,0.977909,1.163019,0.30478,0.898922,-0.30736,-0.03271,-1.45162,-0.28777,0.127655,-0.2865,-0.98224,0.080482,0.09746,0.217021,0.154499,-0.0576,0.024727,99.9,0
487,-0.51798,0.723072,1.401196,0.772313,0.671651,0.84778,0.352294,0.224071,-2.31424,0.941669,-2.19487,-1.90624,-0.9407,0.30629,0.646916,-0.86912,-0.42232,1.417456,-1.33505,-0.51755,-0.37493,-0.73766,-0.3914,-1.42002,0.435491,0.192061,0.051327,0.052402,7.48,0
487,1.164359,-0.28347,-0.24702,0.192064,-0.32752,-0.82258,0.241389,-0.22847,0.395383,-0.20154,-1.08563,-0.30915,-0.8131,0.316679,0.240161,-0.10047,-0.07582,-0.47461,0.463448,0.045042,-0.07717,-0.31177,-0.21478,-0.04113,0.552795,1.114887,-0.11652,0.001287,91.76,0
487,0.174857,2.03555,-1.86666,1.420853,0.829644,-1.6835,1.014476,-0.30389,0.19662,0.129235,2.643747,-0.31702,-1.01529,-3.60184,0.517658,0.862953,2.556382,1.950361,-0.28279,0.508856,-0.23318,-0.11116,0.093547,0.159321,-0.41413,-0.44344,0.409371,-0.04208,8.99,0
488,0.986168,-0.55092,1.140934,0.757901,-1.03889,0.476782,-0.8371,0.433228,0.896975,-0.09575,0.919861,0.386846,-1.60843,0.140629,-0.07036,0.148192,-0.05706,0.014333,-0.1156,-0.10676,0.0034,-0.00118,0.017652,0.026666,0.078602,0.328056,0.008762,0.020131,64.99,0
489,-0.93235,0.789123,0.534111,1.140724,-0.44897,-0.28853,1.072543,0.118515,-0.15288,-0.03348,-0.48204,-0.31541,-1.21882,0.505762,0.456441,-1.04138,0.600218,-0.56325,0.19395,-0.09911,0.092532,0.662627,0.319256,0.397955,-0.45404,-0.33875,0.134917,-0.09434,139.75,0
490,-0.21504,0.65219,1.107882,1.265935,2.3663,4.393732,-0.41247,0.960644,-0.914,0.745979,-0.38845,-0.68348,0.174722,-0.19722,1.423126,0.90627,-1.08663,0.907024,0.226867,0.26612,0.10383,0.304199,-0.12745,0.994761,-0.50105,0.039003,0.024135,-0.05624,3.44,0
490,0.716662,-1.09781,0.629443,1.93951,-0.49474,1.819965,-0.62484,0.482657,0.783612,0.207105,-1.39228,0.330364,-0.57492,-0.73742,-2.64356,0.604758,-0.45097,0.219757,0.96778,0.388818,-0.26329,-0.97869,-0.35924,-1.33202,0.296656,0.937425,-0.06836,0.032839,254.41,0
491,-0.94641,0.6095,1.20171,0.113074,-0.21013,-0.95401,0.130325,0.29327,-0.57908,-0.75617,-0.62704,0.495057,0.646681,0.227179,0.319772,-0.36882,0.386365,-0.53764,1.125068,0.144104,-0.03642,-0.26653,-0.03887,0.481943,-0.27701,0.949985,-0.07962,-0.01661,18.45,0
491,1.196288,0.217099,0.402596,0.921664,-0.25205,-0.39224,-0.04718,0.041339,-0.06932,0.169913,0.947708,0.417596,-0.79884,0.679509,0.453897,0.562062,-0.80539,0.367828,0.128334,-0.15775,-0.20575,-0.68887,0.054388,-0.05647,0.352684,-0.626,0.013681,0.015683,9.99,0
491,1.130024,-0.06094,0.662074,1.03399,-0.44156,0.310187,-0.55995,0.349136,0.332922,0.220886,0.826773,-0.25759,-1.96119,0.728867,1.004105,0.527214,-0.58341,0.631457,-0.57333,-0.25881,0.195852,0.51131,-0.10046,-0.3443,0.420079,-0.2131,0.040658,0.010599,10,0
492,-0.78989,-1.37937,0.171334,-1.63676,-2.80727,0.726236,2.737602,-0.934,-2.41373,0.796625,-0.87807,-1.04504,1.249929,-0.96084,-0.50711,-0.83164,0.490803,-0.07739,0.29818,-0.12941,-0.25623,0.167077,0.540876,0.067496,0.479636,-0.09823,0.053527,-0.40805,632.4,0
493,1.219725,-0.48115,-0.32435,-1.55256,-0.25836,-0.51934,-0.03546,-0.11782,1.267125,-1.06854,-0.63845,0.352485,0.060428,0.332823,1.999236,-0.50557,-0.16061,-0.33238,0.646091,0.035718,-0.04043,-0.10694,-0.17176,-0.7216,0.525568,0.084212,-0.00162,0.011866,67.94,0
494,0.058501,1.058661,1.076857,1.589043,-0.40008,-0.67746,0.778466,-0.30356,-0.63084,0.230737,0.015912,0.549293,1.123662,0.146946,1.428015,-0.69769,0.108457,-0.01559,1.176153,0.104401,0.192879,0.702194,0.217738,0.736017,-1.2768,-0.46165,0.205261,0.250664,54.99,0
495,-0.23951,-3.94024,-0.14758,-0.67135,-2.23926,0.908178,-0.3774,0.157943,-1.59593,0.987881,1.225026,-0.14,-0.45395,-0.11147,-0.49036,-0.974,1.248488,-0.58833,-0.50918,1.21769,0.076296,-1.13218,-0.48682,-0.30291,-0.30412,-0.46981,-0.07752,0.151745,834.84,0
496,-0.60628,-0.09011,2.012027,0.352728,-0.21015,0.513719,-0.4964,0.379687,-1.66399,0.767278,0.743764,-0.25021,-0.40564,0.312433,1.090898,-1.50917,-0.00948,2.107139,-0.17234,-0.2502,-0.06544,0.148715,-0.0602,-0.35696,-0.214,-0.14362,0.16736,0.12229,29,0
496,-2.00989,0.522693,2.04351,0.223521,-0.59786,0.078163,-0.45035,0.772471,0.532385,-0.40849,-0.86207,-0.0355,-0.64889,-0.19186,0.423878,-0.10699,0.332679,-0.40518,-0.14155,-0.15067,-0.12664,0.080104,0.272598,0.088534,0.317082,0.419253,0.281494,0.060872,16.5,0
496,-0.65295,0.493216,1.24677,-0.70757,0.165764,-1.14622,0.932049,-0.09496,-0.86126,-0.50355,1.448318,0.352719,-0.83259,0.721808,-0.00244,0.060623,-0.27058,-0.28554,0.757072,0.117608,-0.20922,-0.89471,0.167075,0.528922,-0.4198,0.629628,-0.04093,0.097624,50.99,0
497,-0.41784,0.981103,1.13582,-0.17259,0.396675,-0.00284,0.51978,0.248763,-0.5935,-0.38222,1.364965,0.429958,-0.2202,-0.16507,0.501964,0.396923,-0.06686,0.053123,-0.0356,0.098874,-0.20558,-0.54747,-0.02049,-0.36819,-0.22705,0.105281,0.2538,0.081276,8.83,0
498,-0.75377,1.098287,1.835453,0.614571,-0.31786,-0.10105,0.039454,-0.65682,-0.04876,-0.21619,-0.31196,-0.41479,-1.0232,0.270999,1.248325,-0.04674,-0.09776,-0.01516,-0.9656,-0.36951,1.101142,0.686059,0.005954,0.361744,-0.45785,-0.35258,0.094602,0.17048,5,0
499,1.255439,0.307729,0.2927,0.699873,-0.42888,-1.08846,0.04384,-0.16774,0.128854,-0.26406,-0.17451,-0.10354,-0.41071,-0.16075,1.163808,0.508362,0.031183,-0.2211,-0.19424,-0.12116,-0.2948,-0.88213,0.136846,0.327949,0.194459,0.096516,-0.02727,0.029491,1.98,0
499,1.35579,-1.12292,1.191187,-0.57655,-1.70875,0.274721,-1.64079,0.295838,0.618649,0.475943,-1.77223,-1.55825,-1.27613,-0.75082,0.394213,1.563193,0.139541,-0.36804,0.765654,0.020548,0.302035,0.920013,-0.21022,-0.4355,0.450803,0.068454,0.062214,0.022191,22.83,0
499,-0.86063,-0.10914,2.112474,-1.40057,0.180269,1.329656,0.431001,0.317761,0.593762,-0.9873,-0.30923,0.067846,-0.84181,-0.60941,-1.18974,0.329121,-0.6273,0.012316,0.257628,0.157201,-0.19764,-0.43654,-0.19484,-1.23687,0.218668,0.902383,-0.21019,-0.19046,92.82,0
501,-1.37772,1.35453,0.543183,-1.42717,-0.12439,-0.52431,0.179124,0.616512,-0.15102,-0.74849,-0.91532,0.040002,0.027655,0.428552,0.646518,0.442836,-0.29591,-0.66671,-0.82043,-0.18003,0.008982,-0.0758,-0.05776,-0.38837,-0.2968,0.774677,-0.4188,-0.18498,3,0
502,-2.69664,-1.3713,2.858194,3.421864,1.904083,0.683731,-1.40751,0.444287,-0.30916,1.33847,1.28277,0.907171,0.192459,-0.61433,-0.09411,-0.86158,0.640078,-0.6114,0.90133,-0.11261,-0.24607,0.098977,-0.40086,-0.20122,-0.14076,0.217806,0.113171,0.209087,45.56,0
503,0.860545,-0.7478,-0.95515,-1.12406,0.186536,-0.38594,0.703443,-0.28269,0.4826,-0.93549,0.655059,1.618951,1.381094,0.509031,0.724309,-0.14389,-0.91289,0.290345,1.516736,0.546757,-0.23628,-1.1852,-0.32984,-1.02736,0.613308,-0.97986,-0.0184,0.046621,268.93,0
503,0.074738,-3.03201,-0.42992,-0.44272,-1.78471,-0.06667,0.098736,-0.22252,-0.24186,0.158664,-1.53929,-0.49647,0.066494,-0.09425,0.595002,-1.0329,-0.07729,1.318013,-0.39093,0.967869,-0.07893,-1.24724,-0.6204,-0.36854,-0.07336,1.296835,-0.19276,0.12144,712.82,0
504,-1.03108,0.626547,2.622436,1.411312,-0.29655,1.122952,0.2861,0.088802,1.103565,0.70203,0.766595,0.636497,-1.45166,-0.95934,-1.84712,-1.65991,0.807223,-0.59692,1.512495,0.244651,-0.44625,-0.37494,-0.0755,0.207437,-0.15103,-0.47112,-0.03991,-0.19151,24.9,0
508,1.335369,0.535982,-0.44816,0.902998,0.517134,-0.69421,0.590279,-0.34832,-0.34449,0.02253,-0.97352,0.371749,0.956547,0.351881,0.654214,-0.01037,-0.66407,-0.19622,0.057549,-0.07452,-0.04246,-0.02168,-0.25935,-0.41224,0.991928,-0.24718,-0.00384,0.004311,2.27,0
509,-0.28081,0.934605,1.261452,1.208912,0.54042,0.418318,0.70304,0.035862,-0.51692,-0.3307,-0.96157,0.474059,0.891206,-0.16581,0.138023,-1.09743,0.378258,-0.60617,0.943716,0.103109,0.003486,0.282826,-0.18753,-0.41247,-0.09271,-0.22047,0.192768,0.146365,22.77,0
509,-0.1524,-0.74811,1.659571,-2.1606,-1.44859,0.558854,-0.27435,0.010159,-1.96429,1.413108,0.792023,-1.53367,-1.15345,-0.33987,0.434199,-0.21622,0.259931,0.801996,-0.23742,-0.32114,0.004382,0.474039,-0.08432,-0.3537,-0.22604,-0.144,-0.17364,-0.24156,114,0
509,1.166592,0.124033,0.381999,1.403556,-0.25447,-0.20958,-0.01642,0.05451,0.475647,-0.08824,-0.74439,-0.11882,-1.3505,0.308072,0.039626,-0.66614,0.333222,-0.82892,-0.35903,-0.27121,-0.11668,-0.1555,-0.04609,0.061416,0.622487,-0.30857,0.032173,0.013178,6.99,0
509,-0.40484,1.005372,1.372756,0.005994,-0.11885,-0.78847,0.566918,0.114721,-0.52199,-0.31895,1.501466,0.151464,-0.98628,-0.02421,0.286697,0.566865,-0.11246,0.412959,0.127055,0.06524,-0.20733,-0.61999,0.020848,0.456775,-0.24929,0.044937,0.234036,0.088356,8.28,0
510,-2.14952,2.351164,0.992991,0.692643,0.231642,-0.02051,1.086606,-0.44583,1.88011,3.317525,-0.16352,-0.08192,-0.33702,-1.22488,0.454536,-1.65497,0.245136,-0.89964,0.467841,1.466182,-0.46989,0.144643,-0.18203,0.061734,0.28983,-0.26734,0.875691,0.121175,1.99,0
510,1.163271,0.14176,0.124579,0.958551,-0.15955,-0.46153,0.090759,-0.02326,-0.12519,0.195403,0.858205,0.302117,-0.89984,0.747405,0.343659,0.387745,-0.74691,0.566307,0.040263,-0.11397,0.06632,0.089322,-0.16992,-0.01228,0.660756,-0.32562,-0.00221,0.010419,35.93,0
511,-0.25996,0.998646,1.437975,0.038031,0.125405,-0.95778,0.899758,-0.27016,-0.18683,-0.2915,-0.19125,-0.39119,-0.32326,-0.55428,0.970133,0.3198,-0.07147,-0.11305,-0.08589,0.171635,-0.31653,-0.69753,-0.03523,0.322387,-0.1988,0.04463,0.077318,-0.12513,8.93,0
511,-0.55625,0.657574,2.706193,2.792656,0.208496,0.908663,0.07421,0.06553,-0.75728,0.651018,-1.46757,-0.65404,0.492828,-0.58653,1.01224,0.186334,-0.32421,0.690641,1.102946,0.416085,0.105614,0.489549,-0.32869,-0.4271,0.20728,0.413055,-0.05834,-0.12535,37.96,0
512,-0.65615,0.501881,1.532601,-1.31989,-0.18619,-0.89773,1.191646,-0.19194,-0.21176,-0.37112,1.347578,0.117018,-1.14874,0.288871,-0.27843,0.520704,-0.80828,-0.04411,-0.34776,0.200874,-0.13036,-0.37436,0.112819,0.526267,-0.40644,0.597938,0.046437,-0.0551,80,0
513,1.295949,0.136054,0.383682,-0.07933,-0.49742,-1.12072,0.075887,-0.31626,0.039229,-0.23253,0.020647,0.954735,1.501621,-0.04225,0.982971,0.190587,-0.3835,-0.66926,0.060863,0.024706,-0.09265,-0.18563,0.027576,0.496765,0.287257,0.955182,-0.07509,0.007082,4.69,0
513,1.255258,0.07519,0.225733,0.881766,0.154508,0.63196,-0.38597,0.189493,0.44798,0.012621,-1.58447,-0.53283,-0.24675,0.180214,1.624271,0.575279,-0.80479,0.308131,-0.46771,-0.14884,0.088457,0.321206,-0.23517,-1.32503,0.643129,-0.13369,0.053069,0.012484,7,0
513,0.166862,1.667709,-2.09556,1.835206,0.876545,-1.48172,-0.32358,-2.86638,-0.57334,-1.83831,0.473701,-0.86033,-1.24799,-2.92113,1.105823,1.063558,3.006909,1.678175,-0.51648,0.491173,-1.3831,0.207549,0.550348,-0.00663,-0.55403,-0.42147,0.007827,-0.0399,1,0
